point_id,lat,lon,mode,duration_min,status,legs,n_journeys,queried_at
0,51.372434,-0.16745,cycle,88.0,ok,cycle,1,2026-03-16T08:46:01.958026
0,51.372434,-0.16745,transit,81.0,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:46:03.640901
1,51.372434,-0.16456,cycle,89.0,ok,cycle,1,2026-03-16T08:46:05.931566
1,51.372434,-0.16456,transit,79.0,ok,walking -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:46:07.623202
2,51.372434,-0.161671,cycle,88.0,ok,cycle,1,2026-03-16T08:46:14.114432
2,51.372434,-0.161671,transit,78.0,ok,walking -> bus -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:46:18.797094
3,51.372434,-0.158782,cycle,89.0,ok,cycle,1,2026-03-16T08:46:25.923140
3,51.372434,-0.158782,transit,82.0,ok,walking -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:46:27.717172
4,51.372434,-0.155893,cycle,91.0,ok,cycle,1,2026-03-16T08:46:31.855682
4,51.372434,-0.155893,transit,88.0,ok,walking -> bus -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:46:36.840030
3,51.372434,-0.158782,transit,,"error: HTTPSConnectionPool(host='api.tfl.gov.uk', port=443): Max retries exceeded with url: /journey/journeyresults/51.5503,-0.127/to/51.372434,-0.158782?mode=tube%2Cbus%2Coverground%2Cdlr%2Celizabeth-line%2Ctram%2Cnational-rail&date=20260316&time=0900&timeIs=departing (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1032)')))",,,2026-03-16T08:47:06.838188
15,51.372434,-0.124111,cycle,89,ok,cycle,1,2026-03-16T08:47:07.651853
15,51.372434,-0.124111,transit,91,ok,walking -> bus -> national-rail -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:47:13.327375
16,51.372434,-0.121221,cycle,88,ok,cycle,1,2026-03-16T08:47:19.104069
16,51.372434,-0.121221,transit,86,ok,walking -> bus -> national-rail -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:47:24.890625
17,51.372434,-0.118332,cycle,87,ok,cycle,1,2026-03-16T08:47:31.158409
17,51.372434,-0.118332,transit,82,ok,walking -> bus -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:47:35.828403
18,51.372434,-0.115443,cycle,87,ok,cycle,1,2026-03-16T08:47:42.196526
18,51.372434,-0.115443,transit,80,ok,walking -> bus -> national-rail -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:47:48.806946
19,51.372434,-0.112554,cycle,85,ok,cycle,1,2026-03-16T08:47:55.445622
19,51.372434,-0.112554,transit,78,ok,walking -> bus -> national-rail -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:48:00.411594
20,51.372434,-0.109664,cycle,84,ok,cycle,1,2026-03-16T08:48:06.254016
4,51.372434,-0.155893,cycle,,"error: HTTPSConnectionPool(host='api.tfl.gov.uk', port=443): Max retries exceeded with url: /journey/journeyresults/51.5503,-0.127/to/51.372434,-0.155893?mode=cycle&date=20260316&time=0900&timeIs=departing&cyclePreference=AllTheWay (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1032)')))",,,2026-03-16T08:48:08.612461
20,51.372434,-0.109664,transit,76,ok,walking -> bus -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:48:11.390368
21,51.372434,-0.106775,cycle,84,ok,cycle,1,2026-03-16T08:48:17.188023
21,51.372434,-0.106775,transit,74,ok,walking -> bus -> national-rail -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:48:22.450804
22,51.372434,-0.103886,cycle,84,ok,cycle,1,2026-03-16T08:48:30.662687
22,51.372434,-0.103886,transit,73,ok,walking -> bus -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:48:35.612411
23,51.372434,-0.100997,cycle,84,ok,cycle,1,2026-03-16T08:48:40.992133
23,51.372434,-0.100997,transit,70,ok,walking -> bus -> national-rail -> national-rail -> walking,3,2026-03-16T08:48:45.778180
24,51.372434,-0.098107,cycle,84,ok,cycle,1,2026-03-16T08:48:51.368615
24,51.372434,-0.098107,transit,67,ok,walking -> bus -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:48:55.943399
25,51.372434,-0.095218,cycle,84,ok,cycle,1,2026-03-16T08:49:02.416316
25,51.372434,-0.095218,transit,66,ok,walking -> bus -> national-rail -> national-rail -> walking,3,2026-03-16T08:49:06.709269
4,51.372434,-0.155893,transit,,"error: HTTPSConnectionPool(host='api.tfl.gov.uk', port=443): Max retries exceeded with url: /journey/journeyresults/51.5503,-0.127/to/51.372434,-0.155893?mode=tube%2Cbus%2Coverground%2Cdlr%2Celizabeth-line%2Ctram%2Cnational-rail&date=20260316&time=0900&timeIs=departing (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1032)')))",,,2026-03-16T08:49:10.329870
26,51.372434,-0.092329,cycle,84,ok,cycle,1,2026-03-16T08:49:12.808764
26,51.372434,-0.092329,transit,65,ok,walking -> bus -> national-rail -> national-rail -> walking,3,2026-03-16T08:49:17.463702
27,51.372434,-0.08944,cycle,84,ok,cycle,1,2026-03-16T08:49:23.524042
27,51.372434,-0.08944,transit,65,ok,walking -> bus -> national-rail -> national-rail -> walking,3,2026-03-16T08:49:27.778219
28,51.372434,-0.08655,cycle,85,ok,cycle,1,2026-03-16T08:49:34.068394
28,51.372434,-0.08655,transit,67,ok,walking -> bus -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:49:38.428438
29,51.374231,-0.181896,cycle,88,ok,cycle,1,2026-03-16T08:49:44.343891
29,51.374231,-0.181896,transit,82,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:49:48.654975
30,51.374231,-0.179007,cycle,88,ok,cycle,1,2026-03-16T08:49:54.571158
30,51.374231,-0.179007,transit,78,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:49:58.555958
31,51.374231,-0.176117,cycle,88,ok,cycle,1,2026-03-16T08:50:04.963871
31,51.374231,-0.176117,transit,79,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:50:09.240202
32,51.374231,-0.173228,cycle,88,ok,cycle,1,2026-03-16T08:50:15.586929
32,51.374231,-0.173228,transit,81,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:50:20.155801
33,51.374231,-0.170339,cycle,87,ok,cycle,1,2026-03-16T08:50:25.947506
33,51.374231,-0.170339,transit,80,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:50:30.358656
34,51.374231,-0.16745,cycle,89,ok,cycle,1,2026-03-16T08:50:36.714480
34,51.374231,-0.16745,transit,82,ok,walking -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:50:41.391764
35,51.374231,-0.16456,cycle,89,ok,cycle,1,2026-03-16T08:50:47.673935
35,51.374231,-0.16456,transit,79,ok,walking -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:50:51.874967
36,51.374231,-0.161671,cycle,88,ok,cycle,1,2026-03-16T08:50:57.698730
36,51.374231,-0.161671,transit,78,ok,walking -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:51:02.493731
37,51.374231,-0.158782,cycle,93,ok,cycle,1,2026-03-16T08:51:10.053055
37,51.374231,-0.158782,transit,86,ok,walking -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:51:15.655974
38,51.374231,-0.155893,cycle,87,ok,cycle,1,2026-03-16T08:51:21.480719
38,51.374231,-0.155893,transit,80,ok,walking -> national-rail -> walking,3,2026-03-16T08:51:26.286114
39,51.374231,-0.153003,cycle,87,ok,cycle,1,2026-03-16T08:51:33.821222
39,51.374231,-0.153003,transit,80,ok,walking -> national-rail -> walking,3,2026-03-16T08:51:38.454698
40,51.374231,-0.150114,cycle,87,ok,cycle,1,2026-03-16T08:51:45.664366
40,51.374231,-0.150114,transit,78,ok,walking -> national-rail -> walking,3,2026-03-16T08:51:50.041358
41,51.374231,-0.147225,cycle,88,ok,cycle,1,2026-03-16T08:51:56.659203
41,51.374231,-0.147225,transit,82,ok,walking -> national-rail -> walking,3,2026-03-16T08:52:01.565300
42,51.374231,-0.144336,cycle,89,ok,cycle,1,2026-03-16T08:52:08.333504
42,51.374231,-0.144336,transit,84,ok,walking -> national-rail -> walking,3,2026-03-16T08:52:13.166022
43,51.374231,-0.141446,cycle,90,ok,cycle,1,2026-03-16T08:52:19.414526
43,51.374231,-0.141446,transit,90,ok,walking -> national-rail -> walking,3,2026-03-16T08:52:24.307024
44,51.374231,-0.138557,cycle,92,ok,cycle,1,2026-03-16T08:52:32.559938
44,51.374231,-0.138557,transit,91,ok,walking -> national-rail -> walking,3,2026-03-16T08:52:37.539887
45,51.374231,-0.135668,cycle,91,ok,cycle,1,2026-03-16T08:52:44.133227
45,51.374231,-0.135668,transit,96,ok,walking -> national-rail -> bus -> walking,3,2026-03-16T08:52:50.624579
46,51.374231,-0.132779,cycle,91,ok,cycle,1,2026-03-16T08:52:56.831034
46,51.374231,-0.132779,transit,93,ok,walking -> national-rail -> bus -> walking,3,2026-03-16T08:53:02.257108
47,51.374231,-0.129889,cycle,89,ok,cycle,1,2026-03-16T08:53:08.672995
47,51.374231,-0.129889,transit,91,ok,walking -> national-rail -> bus -> walking,3,2026-03-16T08:53:14.590883
48,51.374231,-0.127,cycle,91,ok,cycle,1,2026-03-16T08:53:21.458924
48,51.374231,-0.127,transit,91,ok,walking -> bus -> walking -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:53:28.113583
49,51.374231,-0.124111,cycle,91,ok,cycle,1,2026-03-16T08:53:34.603475
49,51.374231,-0.124111,transit,90,ok,walking -> bus -> walking -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:53:39.353555
50,51.374231,-0.121221,cycle,88,ok,cycle,1,2026-03-16T08:53:45.431417
50,51.374231,-0.121221,transit,86,ok,walking -> bus -> walking -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:53:51.964241
51,51.374231,-0.118332,cycle,87,ok,cycle,1,2026-03-16T08:53:58.175398
51,51.374231,-0.118332,transit,84,ok,walking -> bus -> walking -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:54:03.121656
52,51.374231,-0.115443,cycle,86,ok,cycle,1,2026-03-16T08:54:09.238700
52,51.374231,-0.115443,transit,80,ok,walking -> bus -> walking -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:54:13.939418
53,51.374231,-0.112554,cycle,86,ok,cycle,1,2026-03-16T08:54:21.910710
53,51.374231,-0.112554,transit,79,ok,walking -> bus -> walking -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:54:27.670438
54,51.374231,-0.109664,cycle,85,ok,cycle,1,2026-03-16T08:54:34.985604
54,51.374231,-0.109664,transit,79,ok,walking -> national-rail -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:54:39.977902
55,51.374231,-0.106775,cycle,84,ok,cycle,1,2026-03-16T08:54:46.759199
55,51.374231,-0.106775,transit,75,ok,walking -> national-rail -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:54:53.526731
56,51.374231,-0.103886,cycle,83,ok,cycle,1,2026-03-16T08:54:58.848909
56,51.374231,-0.103886,transit,73,ok,walking -> national-rail -> national-rail -> walking -> tram -> walking,3,2026-03-16T08:55:04.852163
57,51.374231,-0.100997,cycle,83,ok,cycle,1,2026-03-16T08:55:10.362752
57,51.374231,-0.100997,transit,67,ok,walking -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:55:15.804358
58,51.374231,-0.098107,cycle,83,ok,cycle,1,2026-03-16T08:55:23.857565
58,51.374231,-0.098107,transit,66,ok,walking -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:55:28.720511
59,51.374231,-0.095218,cycle,83,ok,cycle,1,2026-03-16T08:55:34.077217
59,51.374231,-0.095218,transit,63,ok,walking -> national-rail -> national-rail -> walking,3,2026-03-16T08:55:40.496604
60,51.374231,-0.092329,cycle,84,ok,cycle,1,2026-03-16T08:55:46.625559
60,51.374231,-0.092329,transit,62,ok,walking -> national-rail -> national-rail -> walking,3,2026-03-16T08:55:51.721758
61,51.374231,-0.08944,cycle,83,ok,cycle,1,2026-03-16T08:55:58.043124
61,51.374231,-0.08944,transit,64,ok,walking -> national-rail -> national-rail -> walking,3,2026-03-16T08:56:01.925873
62,51.374231,-0.08655,cycle,84,ok,cycle,1,2026-03-16T08:56:08.557391
62,51.374231,-0.08655,transit,67,ok,walking -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:56:13.114512
63,51.374231,-0.083661,cycle,84,ok,cycle,1,2026-03-16T08:56:20.452867
63,51.374231,-0.083661,transit,68,ok,walking -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:56:25.105675
64,51.374231,-0.080772,cycle,85,ok,cycle,1,2026-03-16T08:56:35.250550
64,51.374231,-0.080772,transit,72,ok,walking -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:56:41.011522
65,51.374231,-0.077883,cycle,85,ok,cycle,1,2026-03-16T08:56:46.931152
65,51.374231,-0.077883,transit,70,ok,walking -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:56:51.521895
66,51.374231,-0.074993,cycle,88,ok,cycle,1,2026-03-16T08:56:57.465284
66,51.374231,-0.074993,transit,70,ok,walking -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:57:02.022821
67,51.374231,-0.072104,cycle,84,ok,cycle,1,2026-03-16T08:57:10.420589
67,51.374231,-0.072104,transit,70,ok,walking -> national-rail -> national-rail -> bus -> walking,3,2026-03-16T08:57:15.134367
68,51.376028,-0.196342,cycle,91,ok,cycle,1,2026-03-16T08:57:22.070738
68,51.376028,-0.196342,transit,82,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:57:27.130235
69,51.376028,-0.193453,cycle,87,ok,cycle,1,2026-03-16T08:57:35.313846
69,51.376028,-0.193453,transit,75,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:57:40.173637
70,51.376028,-0.190564,cycle,88,ok,cycle,1,2026-03-16T08:57:47.027218
70,51.376028,-0.190564,transit,78,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:57:51.325666
71,51.376028,-0.187675,cycle,87,ok,cycle,1,2026-03-16T08:57:57.180450
71,51.376028,-0.187675,transit,83,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:58:02.107505
72,51.376028,-0.184785,cycle,87,ok,cycle,1,2026-03-16T08:58:08.541266
72,51.376028,-0.184785,transit,88,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:58:15.380616
73,51.376028,-0.181896,cycle,87,ok,cycle,1,2026-03-16T08:58:21.165222
73,51.376028,-0.181896,transit,79,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:58:27.142436
74,51.376028,-0.179007,cycle,88,ok,cycle,1,2026-03-16T08:58:33.304608
74,51.376028,-0.179007,transit,77,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:58:39.009991
75,51.376028,-0.176117,cycle,87,ok,cycle,1,2026-03-16T08:58:45.618561
75,51.376028,-0.176117,transit,77,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:58:50.986983
76,51.376028,-0.173228,cycle,88,ok,cycle,1,2026-03-16T08:58:54.261549
76,51.376028,-0.173228,transit,82,ok,walking -> bus -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:58:58.560168
77,51.376028,-0.170339,cycle,87,ok,cycle,1,2026-03-16T08:59:03.966895
77,51.376028,-0.170339,transit,78,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:59:08.444800
78,51.376028,-0.16745,cycle,87,ok,cycle,1,2026-03-16T08:59:15.115210
78,51.376028,-0.16745,transit,80,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T08:59:18.430062
79,51.376028,-0.16456,cycle,89,ok,cycle,1,2026-03-16T08:59:24.973902
79,51.376028,-0.16456,transit,77,ok,walking -> bus -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:59:28.971894
80,51.376028,-0.161671,cycle,87,ok,cycle,1,2026-03-16T08:59:35.447919
80,51.376028,-0.161671,transit,73,ok,walking -> bus -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:59:40.851896
81,51.376028,-0.158782,cycle,87,ok,cycle,1,2026-03-16T08:59:47.647976
81,51.376028,-0.158782,transit,74,ok,walking -> bus -> national-rail -> walking -> bus -> walking,3,2026-03-16T08:59:50.992585
82,51.376028,-0.155893,cycle,86,ok,cycle,1,2026-03-16T08:59:56.368653
82,51.376028,-0.155893,transit,72,ok,walking -> bus -> national-rail -> walking,3,2026-03-16T09:00:01.230068
83,51.376028,-0.153003,cycle,86,ok,cycle,1,2026-03-16T09:00:08.599434
83,51.376028,-0.153003,transit,70,ok,walking -> bus -> national-rail -> walking,3,2026-03-16T09:00:13.983422
84,51.376028,-0.150114,cycle,88,ok,cycle,1,2026-03-16T09:00:20.258693
84,51.376028,-0.150114,transit,73,ok,walking -> bus -> national-rail -> walking,3,2026-03-16T09:00:25.241712
85,51.376028,-0.147225,cycle,89,ok,cycle,1,2026-03-16T09:00:32.557313
85,51.376028,-0.147225,transit,76,ok,walking -> bus -> national-rail -> walking,3,2026-03-16T09:00:37.459475
86,51.376028,-0.144336,cycle,,http_500,,,2026-03-16T09:01:55.756770
86,51.376028,-0.144336,transit,82,ok,walking -> bus -> national-rail -> walking,3,2026-03-16T09:02:01.894444
87,51.376028,-0.141446,cycle,93,ok,cycle,1,2026-03-16T09:02:09.328284
87,51.376028,-0.141446,transit,82,ok,walking -> bus -> national-rail -> walking,3,2026-03-16T09:02:14.115038
88,51.376028,-0.138557,cycle,93,ok,cycle,1,2026-03-16T09:02:21.945098
88,51.376028,-0.138557,transit,83,ok,walking -> bus -> national-rail -> walking,3,2026-03-16T09:02:27.188182
89,51.376028,-0.135668,cycle,88,ok,cycle,1,2026-03-16T09:02:34.182737
89,51.376028,-0.135668,transit,87,ok,walking -> bus -> national-rail -> bus -> walking,3,2026-03-16T09:02:39.754623
90,51.376028,-0.132779,cycle,88,ok,cycle,1,2026-03-16T09:02:46.345080
90,51.376028,-0.132779,transit,85,ok,walking -> bus -> national-rail -> bus -> walking,3,2026-03-16T09:02:51.464054
91,51.376028,-0.129889,cycle,89,ok,cycle,1,2026-03-16T09:02:57.526595
91,51.376028,-0.129889,transit,85,ok,walking -> bus -> national-rail -> bus -> walking,3,2026-03-16T09:03:04.038725
92,51.376028,-0.127,cycle,90,ok,cycle,1,2026-03-16T09:03:10.113413
92,51.376028,-0.127,transit,84,ok,walking -> bus -> national-rail -> bus -> walking,3,2026-03-16T09:03:15.006980
93,51.376028,-0.124111,cycle,91,ok,cycle,1,2026-03-16T09:03:21.196617
93,51.376028,-0.124111,transit,86,ok,walking -> bus -> national-rail -> bus -> walking,3,2026-03-16T09:03:26.556280
94,51.376028,-0.121221,cycle,91,ok,cycle,1,2026-03-16T09:03:33.812455
94,51.376028,-0.121221,transit,81,ok,walking -> bus -> national-rail -> tram -> walking,3,2026-03-16T09:03:38.141095
95,51.376028,-0.118332,cycle,87,ok,cycle,1,2026-03-16T09:03:44.601740
95,51.376028,-0.118332,transit,79,ok,walking -> bus -> national-rail -> tram -> walking,3,2026-03-16T09:03:49.550653
96,51.376028,-0.115443,cycle,84,ok,cycle,1,2026-03-16T09:03:55.219657
96,51.376028,-0.115443,transit,85,ok,walking -> bus -> walking -> national-rail -> national-rail -> walking,3,2026-03-16T09:03:59.624500
97,51.376028,-0.112554,cycle,84,ok,cycle,1,2026-03-16T09:04:06.867428
97,51.376028,-0.112554,transit,85,ok,walking -> bus -> walking -> national-rail -> national-rail -> walking,3,2026-03-16T09:04:13.133061
98,51.376028,-0.109664,cycle,83,ok,cycle,1,2026-03-16T09:04:18.811682
98,51.376028,-0.109664,transit,79,ok,walking -> bus -> walking -> national-rail -> national-rail -> walking,3,2026-03-16T09:04:24.435332
99,51.376028,-0.106775,cycle,82,ok,cycle,1,2026-03-16T09:04:30.994734
99,51.376028,-0.106775,transit,75,ok,walking -> bus -> walking -> national-rail -> national-rail -> walking,3,2026-03-16T09:04:35.725753
100,51.376028,-0.103886,cycle,82,ok,cycle,1,2026-03-16T09:04:41.939276
100,51.376028,-0.103886,transit,73,ok,walking -> bus -> walking -> national-rail -> national-rail -> walking,3,2026-03-16T09:04:47.322000
101,51.376028,-0.100997,cycle,82,ok,cycle,1,2026-03-16T09:04:53.358642
101,51.376028,-0.100997,transit,72,ok,walking -> bus -> walking -> tube -> tube -> national-rail -> bus -> walking,3,2026-03-16T09:05:25.374940
102,51.376028,-0.098107,cycle,82,ok,cycle,1,2026-03-16T09:05:32.039229
102,51.376028,-0.098107,transit,68,ok,walking -> bus -> walking -> tube -> tube -> national-rail -> bus -> walking,3,2026-03-16T09:05:33.717775
103,51.376028,-0.095218,cycle,82,ok,cycle,1,2026-03-16T09:05:35.413783
103,51.376028,-0.095218,transit,63,ok,walking -> bus -> walking -> bus -> national-rail -> walking,3,2026-03-16T09:05:39.958814
104,51.376028,-0.092329,cycle,85,ok,cycle,1,2026-03-16T09:05:46.441237
104,51.376028,-0.092329,transit,65,ok,walking -> bus -> walking -> national-rail -> walking,3,2026-03-16T09:05:50.716210
105,51.376028,-0.08944,cycle,83,ok,cycle,1,2026-03-16T09:05:56.106499
105,51.376028,-0.08944,transit,69,ok,walking -> bus -> walking -> national-rail -> walking,3,2026-03-16T09:06:01.420809
106,51.376028,-0.08655,cycle,84,ok,cycle,1,2026-03-16T09:06:07.307984
106,51.376028,-0.08655,transit,69,ok,walking -> bus -> walking -> national-rail -> bus -> walking,3,2026-03-16T09:06:12.257697
107,51.376028,-0.083661,cycle,84,ok,cycle,1,2026-03-16T09:06:18.821352
107,51.376028,-0.083661,transit,70,ok,walking -> bus -> walking -> tube -> tube -> national-rail -> bus -> walking,3,2026-03-16T09:06:24.212437
108,51.376028,-0.080772,cycle,84,ok,cycle,1,2026-03-16T09:06:29.690928
108,51.376028,-0.080772,transit,71,ok,walking -> bus -> walking -> tube -> tube -> national-rail -> bus -> walking,3,2026-03-16T09:06:33.900805
109,51.376028,-0.077883,cycle,84,ok,cycle,1,2026-03-16T09:06:40.793722
109,51.376028,-0.077883,transit,68,ok,walking -> bus -> walking -> national-rail -> bus -> walking,3,2026-03-16T09:06:45.271973
110,51.376028,-0.074993,cycle,89,ok,cycle,1,2026-03-16T09:06:52.419789
110,51.376028,-0.074993,transit,70,ok,walking -> bus -> walking -> national-rail -> bus -> walking,3,2026-03-16T09:06:55.415507
111,51.376028,-0.072104,cycle,83,ok,cycle,1,2026-03-16T09:07:01.495253
111,51.376028,-0.072104,transit,72,ok,walking -> bus -> walking -> national-rail -> bus -> walking,3,2026-03-16T09:07:06.013912
112,51.376028,-0.069215,cycle,83,ok,cycle,1,2026-03-16T09:07:12.742909
112,51.376028,-0.069215,transit,72,ok,walking -> bus -> walking -> national-rail -> bus -> walking,3,2026-03-16T09:07:16.857537
113,51.376028,-0.066325,cycle,83,ok,cycle,1,2026-03-16T09:07:22.095273
113,51.376028,-0.066325,transit,71,ok,walking -> bus -> walking -> national-rail -> bus -> walking,3,2026-03-16T09:07:29.524256
114,51.376028,-0.063436,cycle,82,ok,cycle,1,2026-03-16T09:07:35.119435
114,51.376028,-0.063436,transit,71,ok,walking -> bus -> walking -> national-rail -> bus -> walking,3,2026-03-16T09:07:40.040628
115,51.376028,-0.060547,cycle,83,ok,cycle,1,2026-03-16T09:07:46.892466
115,51.376028,-0.060547,transit,71,ok,walking -> bus -> walking -> national-rail -> bus -> walking,3,2026-03-16T09:07:51.429584
116,51.376028,-0.057658,cycle,83,ok,cycle,1,2026-03-16T09:07:58.224939
116,51.376028,-0.057658,transit,72,ok,walking -> bus -> walking -> national-rail -> bus -> walking,3,2026-03-16T09:08:03.237852
117,51.377824,-0.20501,cycle,89,ok,cycle,1,2026-03-16T09:08:09.219761
117,51.377824,-0.20501,transit,79,ok,walking -> bus -> tube -> walking -> bus -> walking,3,2026-03-16T09:08:13.675186
118,51.377824,-0.202121,cycle,89,ok,cycle,1,2026-03-16T09:08:20.417906
118,51.377824,-0.202121,transit,77,ok,walking -> bus -> tube -> walking -> bus -> walking,3,2026-03-16T09:08:55.021477
119,51.377824,-0.199232,cycle,88,ok,cycle,1,2026-03-16T09:09:01.734426
119,51.377824,-0.199232,transit,77,ok,walking -> bus -> tube -> walking -> bus -> walking,3,2026-03-16T09:09:03.235803
120,51.377824,-0.196342,cycle,89,ok,cycle,1,2026-03-16T09:09:04.857361
120,51.377824,-0.196342,transit,80,ok,walking -> bus -> tube -> walking -> bus -> walking,3,2026-03-16T09:09:08.851534
121,51.377824,-0.193453,cycle,87,ok,cycle,1,2026-03-16T09:09:16.172168
121,51.377824,-0.193453,transit,75,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T09:09:20.182921
122,51.377824,-0.190564,cycle,87,ok,cycle,1,2026-03-16T09:09:27.125157
122,51.377824,-0.190564,transit,75,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T09:09:31.457343
123,51.377824,-0.187675,cycle,88,ok,cycle,1,2026-03-16T09:09:37.956791
123,51.377824,-0.187675,transit,81,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T09:09:42.268441
124,51.377824,-0.184785,cycle,86,ok,cycle,1,2026-03-16T09:09:47.821408
124,51.377824,-0.184785,transit,81,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T09:09:51.819090
125,51.377824,-0.181896,cycle,87,ok,cycle,1,2026-03-16T09:09:53.509566
125,51.377824,-0.181896,transit,77,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T09:09:55.044744
126,51.377824,-0.179007,cycle,86,ok,cycle,1,2026-03-16T09:10:01.378343
126,51.377824,-0.179007,transit,75,ok,walking -> bus -> walking -> tube -> tube -> bus -> walking,3,2026-03-16T09:10:03.002576
127,51.377824,-0.176117,cycle,86,ok,cycle,1,2026-03-16T09:10:08.661278
127,51.377824,-0.176117,transit,77,ok,walking -> bus -> tube -> tube -> bus -> walking,3,2026-03-16T09:10:10.448201
128,51.377824,-0.173228,cycle,86,ok,cycle,1,2026-03-16T09:10:17.580874
128,51.377824,-0.173228,transit,79,ok,walking -> bus -> tube -> bus -> walking,3,2026-03-16T09:10:22.427859
129,51.377824,-0.170339,cycle,86,ok,cycle,1,2026-03-16T09:10:28.054741
129,51.377824,-0.170339,transit,76,ok,walking -> bus -> tube -> bus -> walking,3,2026-03-16T09:10:32.752720
130,51.377824,-0.16745,cycle,86,ok,cycle,1,2026-03-16T09:10:35.022255
130,51.377824,-0.16745,transit,75,ok,walking -> bus -> tube -> bus -> walking,3,2026-03-16T09:10:39.848421
131,51.377824,-0.16456,cycle,86,ok,cycle,1,2026-03-16T09:10:45.792359
131,51.377824,-0.16456,transit,77,ok,walking -> bus -> tube -> bus -> walking,3,2026-03-16T09:10:50.136790
132,51.377824,-0.161671,cycle,86,ok,cycle,1,2026-03-16T09:10:56.659817
132,51.377824,-0.161671,transit,74,ok,walking -> national-rail -> walking -> bus -> walking,3,2026-03-16T09:11:00.838535
133,51.377824,-0.158782,cycle,86,ok,cycle,1,2026-03-16T09:11:06.501411
133,51.377824,-0.158782,transit,72,ok,walking -> national-rail -> walking -> bus -> walking,3,2026-03-16T09:11:10.958182
